<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/11/18,12:57,113750.0000000,113760.0000000,113700.0000000,113710.0000000,318
SPFB.RTS-12.18,1,19/11/18,12:58,113710.0000000,113740.0000000,113710.0000000,113740.0000000,110
SPFB.RTS-12.18,1,19/11/18,12:59,113750.0000000,113860.0000000,113720.0000000,113850.0000000,897
SPFB.RTS-12.18,1,19/11/18,13:00,113850.0000000,113860.0000000,113780.0000000,113830.0000000,424
SPFB.RTS-12.18,1,19/11/18,13:01,113820.0000000,113840.0000000,113740.0000000,113780.0000000,539
SPFB.RTS-12.18,1,19/11/18,13:02,113770.0000000,113770.0000000,113680.0000000,113710.0000000,404
SPFB.RTS-12.18,1,19/11/18,13:03,113710.0000000,113740.0000000,113630.0000000,113690.0000000,321
SPFB.RTS-12.18,1,19/11/18,13:04,113690.0000000,113740.0000000,113680.0000000,113690.0000000,87
SPFB.RTS-12.18,1,19/11/18,13:05,113690.0000000,113710.0000000,113660.0000000,113670.0000000,147
SPFB.RTS-12.18,1,19/11/18,13:06,113680.0000000,113720.0000000,113680.0000000,113710.0000000,172
SPFB.RTS-12.18,1,19/11/18,13:07,113720.0000000,113720.0000000,113680.0000000,113700.0000000,216
SPFB.RTS-12.18,1,19/11/18,13:08,113700.0000000,113740.0000000,113690.0000000,113690.0000000,332
SPFB.RTS-12.18,1,19/11/18,13:09,113690.0000000,113730.0000000,113670.0000000,113700.0000000,244
SPFB.RTS-12.18,1,19/11/18,13:10,113690.0000000,113740.0000000,113650.0000000,113730.0000000,433
SPFB.RTS-12.18,1,19/11/18,13:11,113720.0000000,113740.0000000,113660.0000000,113710.0000000,252
SPFB.RTS-12.18,1,19/11/18,13:12,113710.0000000,113710.0000000,113680.0000000,113690.0000000,98
SPFB.RTS-12.18,1,19/11/18,13:13,113690.0000000,113710.0000000,113660.0000000,113690.0000000,506
SPFB.RTS-12.18,1,19/11/18,13:14,113690.0000000,113880.0000000,113670.0000000,113820.0000000,1070
SPFB.RTS-12.18,1,19/11/18,13:15,113830.0000000,113850.0000000,113750.0000000,113770.0000000,584
SPFB.RTS-12.18,1,19/11/18,13:16,113780.0000000,113790.0000000,113720.0000000,113730.0000000,241
SPFB.RTS-12.18,1,19/11/18,13:17,113730.0000000,113780.0000000,113730.0000000,113770.0000000,494
SPFB.RTS-12.18,1,19/11/18,13:18,113780.0000000,113780.0000000,113700.0000000,113770.0000000,284
SPFB.RTS-12.18,1,19/11/18,13:19,113770.0000000,113770.0000000,113750.0000000,113770.0000000,76
SPFB.RTS-12.18,1,19/11/18,13:20,113760.0000000,113770.0000000,113720.0000000,113730.0000000,117
SPFB.RTS-12.18,1,19/11/18,13:21,113730.0000000,113740.0000000,113650.0000000,113680.0000000,439
SPFB.RTS-12.18,1,19/11/18,13:22,113680.0000000,113740.0000000,113680.0000000,113740.0000000,327
SPFB.RTS-12.18,1,19/11/18,13:23,113740.0000000,113740.0000000,113680.0000000,113680.0000000,82
SPFB.RTS-12.18,1,19/11/18,13:24,113690.0000000,113690.0000000,113650.0000000,113670.0000000,144
SPFB.RTS-12.18,1,19/11/18,13:25,113680.0000000,113710.0000000,113670.0000000,113680.0000000,184
SPFB.RTS-12.18,1,19/11/18,13:26,113680.0000000,113700.0000000,113550.0000000,113630.0000000,1406
SPFB.RTS-12.18,1,19/11/18,13:27,113620.0000000,113680.0000000,113610.0000000,113660.0000000,333
SPFB.RTS-12.18,1,19/11/18,13:28,113660.0000000,113670.0000000,113640.0000000,113650.0000000,99
SPFB.RTS-12.18,1,19/11/18,13:29,113650.0000000,113720.0000000,113640.0000000,113720.0000000,189
SPFB.RTS-12.18,1,19/11/18,13:30,113720.0000000,113790.0000000,113700.0000000,113780.0000000,814
SPFB.RTS-12.18,1,19/11/18,13:31,113780.0000000,113780.0000000,113660.0000000,113670.0000000,565
SPFB.RTS-12.18,1,19/11/18,13:32,113670.0000000,113740.0000000,113670.0000000,113740.0000000,241
SPFB.RTS-12.18,1,19/11/18,13:33,113740.0000000,113780.0000000,113720.0000000,113770.0000000,378
SPFB.RTS-12.18,1,19/11/18,13:34,113780.0000000,113800.0000000,113730.0000000,113800.0000000,376
SPFB.RTS-12.18,1,19/11/18,13:35,113800.0000000,113830.0000000,113780.0000000,113790.0000000,506
SPFB.RTS-12.18,1,19/11/18,13:36,113800.0000000,113900.0000000,113800.0000000,113870.0000000,1261
SPFB.RTS-12.18,1,19/11/18,13:37,113870.0000000,113910.0000000,113850.0000000,113880.0000000,415
SPFB.RTS-12.18,1,19/11/18,13:38,113880.0000000,113970.0000000,113880.0000000,113960.0000000,768
SPFB.RTS-12.18,1,19/11/18,13:39,113970.0000000,113970.0000000,113900.0000000,113930.0000000,870
SPFB.RTS-12.18,1,19/11/18,13:40,113930.0000000,113940.0000000,113840.0000000,113870.0000000,434
SPFB.RTS-12.18,1,19/11/18,13:41,113870.0000000,113930.0000000,113860.0000000,113910.0000000,435
SPFB.RTS-12.18,1,19/11/18,13:42,113910.0000000,113990.0000000,113900.0000000,113930.0000000,1303
SPFB.RTS-12.18,1,19/11/18,13:43,113920.0000000,113980.0000000,113880.0000000,113880.0000000,329
SPFB.RTS-12.18,1,19/11/18,13:44,113890.0000000,113910.0000000,113850.0000000,113850.0000000,389
SPFB.RTS-12.18,1,19/11/18,13:45,113850.0000000,113860.0000000,113800.0000000,113830.0000000,369
SPFB.RTS-12.18,1,19/11/18,13:46,113840.0000000,113860.0000000,113760.0000000,113770.0000000,431
SPFB.RTS-12.18,1,19/11/18,13:47,113770.0000000,113770.0000000,113670.0000000,113720.0000000,1164
SPFB.RTS-12.18,1,19/11/18,13:48,113730.0000000,113730.0000000,113670.0000000,113720.0000000,246
SPFB.RTS-12.18,1,19/11/18,13:49,113720.0000000,113770.0000000,113710.0000000,113770.0000000,178
SPFB.RTS-12.18,1,19/11/18,13:50,113770.0000000,113780.0000000,113730.0000000,113730.0000000,113
SPFB.RTS-12.18,1,19/11/18,13:51,113730.0000000,113810.0000000,113730.0000000,113770.0000000,336
SPFB.RTS-12.18,1,19/11/18,13:52,113770.0000000,113830.0000000,113760.0000000,113810.0000000,201
SPFB.RTS-12.18,1,19/11/18,13:53,113810.0000000,113820.0000000,113760.0000000,113790.0000000,207
SPFB.RTS-12.18,1,19/11/18,13:54,113800.0000000,113900.0000000,113780.0000000,113860.0000000,683
SPFB.RTS-12.18,1,19/11/18,13:55,113880.0000000,113910.0000000,113860.0000000,113880.0000000,363
SPFB.RTS-12.18,1,19/11/18,13:56,113890.0000000,113900.0000000,113850.0000000,113880.0000000,235
SPFB.RTS-12.18,1,19/11/18,13:57,113880.0000000,113880.0000000,113820.0000000,113830.0000000,115
SPFB.RTS-12.18,1,19/11/18,13:58,113830.0000000,113830.0000000,113760.0000000,113760.0000000,359
SPFB.RTS-12.18,1,19/11/18,13:59,113770.0000000,113820.0000000,113740.0000000,113810.0000000,295
SPFB.RTS-12.18,1,19/11/18,14:00,113820.0000000,113890.0000000,113810.0000000,113850.0000000,461
SPFB.RTS-12.18,1,19/11/18,14:06,113840.0000000,113880.0000000,113780.0000000,113830.0000000,604
SPFB.RTS-12.18,1,19/11/18,14:07,113830.0000000,113860.0000000,113800.0000000,113840.0000000,199
SPFB.RTS-12.18,1,19/11/18,14:08,113840.0000000,113870.0000000,113750.0000000,113760.0000000,593
SPFB.RTS-12.18,1,19/11/18,14:09,113760.0000000,113770.0000000,113640.0000000,113670.0000000,1032
SPFB.RTS-12.18,1,19/11/18,14:10,113670.0000000,113720.0000000,113650.0000000,113710.0000000,336
SPFB.RTS-12.18,1,19/11/18,14:11,113710.0000000,113770.0000000,113710.0000000,113730.0000000,586
SPFB.RTS-12.18,1,19/11/18,14:12,113740.0000000,113770.0000000,113690.0000000,113700.0000000,154
SPFB.RTS-12.18,1,19/11/18,14:13,113700.0000000,113720.0000000,113670.0000000,113700.0000000,148
SPFB.RTS-12.18,1,19/11/18,14:14,113690.0000000,113700.0000000,113650.0000000,113660.0000000,85
SPFB.RTS-12.18,1,19/11/18,14:15,113660.0000000,113720.0000000,113660.0000000,113700.0000000,193
SPFB.RTS-12.18,1,19/11/18,14:16,113700.0000000,113750.0000000,113700.0000000,113730.0000000,262
SPFB.RTS-12.18,1,19/11/18,14:17,113730.0000000,113730.0000000,113690.0000000,113720.0000000,97
SPFB.RTS-12.18,1,19/11/18,14:18,113730.0000000,113760.0000000,113730.0000000,113760.0000000,66
SPFB.RTS-12.18,1,19/11/18,14:19,113760.0000000,113780.0000000,113750.0000000,113760.0000000,185
SPFB.RTS-12.18,1,19/11/18,14:20,113770.0000000,113770.0000000,113720.0000000,113740.0000000,60
SPFB.RTS-12.18,1,19/11/18,14:21,113740.0000000,113750.0000000,113720.0000000,113740.0000000,82
SPFB.RTS-12.18,1,19/11/18,14:22,113740.0000000,113750.0000000,113690.0000000,113740.0000000,449
SPFB.RTS-12.18,1,19/11/18,14:23,113730.0000000,113740.0000000,113630.0000000,113660.0000000,302
SPFB.RTS-12.18,1,19/11/18,14:24,113650.0000000,113700.0000000,113650.0000000,113690.0000000,196
SPFB.RTS-12.18,1,19/11/18,14:25,113670.0000000,113670.0000000,113590.0000000,113590.0000000,393
SPFB.RTS-12.18,1,19/11/18,14:26,113590.0000000,113650.0000000,113560.0000000,113620.0000000,679
SPFB.RTS-12.18,1,19/11/18,14:27,113600.0000000,113630.0000000,113490.0000000,113570.0000000,1292
SPFB.RTS-12.18,1,19/11/18,14:28,113560.0000000,113640.0000000,113550.0000000,113620.0000000,358
SPFB.RTS-12.18,1,19/11/18,14:29,113630.0000000,113670.0000000,113610.0000000,113650.0000000,241
SPFB.RTS-12.18,1,19/11/18,14:30,113640.0000000,113660.0000000,113610.0000000,113610.0000000,99
SPFB.RTS-12.18,1,19/11/18,14:31,113620.0000000,113650.0000000,113600.0000000,113600.0000000,155
SPFB.RTS-12.18,1,19/11/18,14:32,113600.0000000,113610.0000000,113570.0000000,113580.0000000,567
SPFB.RTS-12.18,1,19/11/18,14:33,113580.0000000,113640.0000000,113550.0000000,113570.0000000,268
SPFB.RTS-12.18,1,19/11/18,14:34,113560.0000000,113570.0000000,113490.0000000,113530.0000000,430
SPFB.RTS-12.18,1,19/11/18,14:35,113520.0000000,113590.0000000,113500.0000000,113570.0000000,334
SPFB.RTS-12.18,1,19/11/18,14:36,113550.0000000,113560.0000000,113440.0000000,113460.0000000,737
SPFB.RTS-12.18,1,19/11/18,14:37,113450.0000000,113480.0000000,113410.0000000,113470.0000000,598
SPFB.RTS-12.18,1,19/11/18,14:38,113460.0000000,113480.0000000,113420.0000000,113430.0000000,203
SPFB.RTS-12.18,1,19/11/18,14:39,113430.0000000,113430.0000000,113410.0000000,113420.0000000,185
SPFB.RTS-12.18,1,19/11/18,14:40,113430.0000000,113430.0000000,113340.0000000,113410.0000000,1398
SPFB.RTS-12.18,1,19/11/18,14:41,113400.0000000,113440.0000000,113370.0000000,113420.0000000,549
SPFB.RTS-12.18,1,19/11/18,14:42,113420.0000000,113480.0000000,113420.0000000,113450.0000000,500
SPFB.RTS-12.18,1,19/11/18,14:43,113460.0000000,113490.0000000,113430.0000000,113450.0000000,504
SPFB.RTS-12.18,1,19/11/18,14:44,113450.0000000,113490.0000000,113450.0000000,113480.0000000,215
SPFB.RTS-12.18,1,19/11/18,14:45,113470.0000000,113540.0000000,113460.0000000,113530.0000000,459
SPFB.RTS-12.18,1,19/11/18,14:46,113520.0000000,113520.0000000,113440.0000000,113450.0000000,435
SPFB.RTS-12.18,1,19/11/18,14:47,113450.0000000,113500.0000000,113440.0000000,113490.0000000,223
SPFB.RTS-12.18,1,19/11/18,14:48,113490.0000000,113590.0000000,113480.0000000,113570.0000000,485
SPFB.RTS-12.18,1,19/11/18,14:49,113570.0000000,113630.0000000,113560.0000000,113620.0000000,484
SPFB.RTS-12.18,1,19/11/18,14:50,113610.0000000,113620.0000000,113580.0000000,113600.0000000,156
SPFB.RTS-12.18,1,19/11/18,14:51,113600.0000000,113620.0000000,113570.0000000,113620.0000000,256
SPFB.RTS-12.18,1,19/11/18,14:52,113610.0000000,113660.0000000,113610.0000000,113660.0000000,188
SPFB.RTS-12.18,1,19/11/18,14:53,113650.0000000,113680.0000000,113640.0000000,113670.0000000,189
SPFB.RTS-12.18,1,19/11/18,14:54,113670.0000000,113680.0000000,113640.0000000,113670.0000000,144
SPFB.RTS-12.18,1,19/11/18,14:55,113650.0000000,113710.0000000,113650.0000000,113680.0000000,330
SPFB.RTS-12.18,1,19/11/18,14:56,113690.0000000,113710.0000000,113680.0000000,113710.0000000,174
SPFB.RTS-12.18,1,19/11/18,14:57,113700.0000000,113700.0000000,113630.0000000,113650.0000000,530
SPFB.RTS-12.18,1,19/11/18,14:58,113660.0000000,113670.0000000,113610.0000000,113620.0000000,246
SPFB.RTS-12.18,1,19/11/18,14:59,113620.0000000,113620.0000000,113540.0000000,113570.0000000,531
SPFB.RTS-12.18,1,19/11/18,15:00,113580.0000000,113590.0000000,113480.0000000,113510.0000000,794
SPFB.RTS-12.18,1,19/11/18,15:01,113510.0000000,113590.0000000,113450.0000000,113590.0000000,579
SPFB.RTS-12.18,1,19/11/18,15:02,113590.0000000,113610.0000000,113560.0000000,113560.0000000,228
SPFB.RTS-12.18,1,19/11/18,15:03,113550.0000000,113610.0000000,113520.0000000,113580.0000000,229
SPFB.RTS-12.18,1,19/11/18,15:04,113570.0000000,113570.0000000,113510.0000000,113540.0000000,123
SPFB.RTS-12.18,1,19/11/18,15:05,113520.0000000,113530.0000000,113460.0000000,113470.0000000,329
SPFB.RTS-12.18,1,19/11/18,15:06,113470.0000000,113470.0000000,113400.0000000,113420.0000000,509
SPFB.RTS-12.18,1,19/11/18,15:07,113420.0000000,113500.0000000,113420.0000000,113480.0000000,260
SPFB.RTS-12.18,1,19/11/18,15:08,113480.0000000,113550.0000000,113480.0000000,113550.0000000,267
SPFB.RTS-12.18,1,19/11/18,15:09,113540.0000000,113550.0000000,113510.0000000,113530.0000000,128
SPFB.RTS-12.18,1,19/11/18,15:10,113520.0000000,113540.0000000,113490.0000000,113510.0000000,168
SPFB.RTS-12.18,1,19/11/18,15:11,113510.0000000,113530.0000000,113490.0000000,113530.0000000,160
SPFB.RTS-12.18,1,19/11/18,15:12,113540.0000000,113550.0000000,113520.0000000,113550.0000000,137
SPFB.RTS-12.18,1,19/11/18,15:13,113550.0000000,113550.0000000,113510.0000000,113530.0000000,218
SPFB.RTS-12.18,1,19/11/18,15:14,113530.0000000,113600.0000000,113530.0000000,113570.0000000,428
SPFB.RTS-12.18,1,19/11/18,15:15,113570.0000000,113590.0000000,113530.0000000,113540.0000000,234
SPFB.RTS-12.18,1,19/11/18,15:16,113530.0000000,113660.0000000,113510.0000000,113660.0000000,458
SPFB.RTS-12.18,1,19/11/18,15:17,113660.0000000,113740.0000000,113630.0000000,113700.0000000,1023
SPFB.RTS-12.18,1,19/11/18,15:18,113700.0000000,113740.0000000,113680.0000000,113710.0000000,290
SPFB.RTS-12.18,1,19/11/18,15:19,113700.0000000,113770.0000000,113680.0000000,113750.0000000,448
SPFB.RTS-12.18,1,19/11/18,15:20,113740.0000000,113890.0000000,113730.0000000,113880.0000000,1587
SPFB.RTS-12.18,1,19/11/18,15:21,113860.0000000,113890.0000000,113840.0000000,113870.0000000,565
SPFB.RTS-12.18,1,19/11/18,15:22,113870.0000000,113880.0000000,113830.0000000,113840.0000000,216
SPFB.RTS-12.18,1,19/11/18,15:23,113840.0000000,113840.0000000,113790.0000000,113800.0000000,242
SPFB.RTS-12.18,1,19/11/18,15:24,113800.0000000,113820.0000000,113790.0000000,113810.0000000,207
SPFB.RTS-12.18,1,19/11/18,15:25,113800.0000000,113840.0000000,113790.0000000,113830.0000000,222
SPFB.RTS-12.18,1,19/11/18,15:26,113820.0000000,113840.0000000,113770.0000000,113810.0000000,330
SPFB.RTS-12.18,1,19/11/18,15:27,113810.0000000,113820.0000000,113790.0000000,113800.0000000,139
SPFB.RTS-12.18,1,19/11/18,15:28,113800.0000000,113800.0000000,113760.0000000,113770.0000000,125
SPFB.RTS-12.18,1,19/11/18,15:29,113780.0000000,113790.0000000,113750.0000000,113750.0000000,168
SPFB.RTS-12.18,1,19/11/18,15:30,113750.0000000,113780.0000000,113730.0000000,113770.0000000,224
SPFB.RTS-12.18,1,19/11/18,15:31,113760.0000000,113820.0000000,113750.0000000,113800.0000000,335
SPFB.RTS-12.18,1,19/11/18,15:32,113800.0000000,113860.0000000,113790.0000000,113820.0000000,265
SPFB.RTS-12.18,1,19/11/18,15:33,113820.0000000,113850.0000000,113800.0000000,113830.0000000,135
SPFB.RTS-12.18,1,19/11/18,15:34,113830.0000000,113830.0000000,113780.0000000,113800.0000000,204
SPFB.RTS-12.18,1,19/11/18,15:35,113790.0000000,113800.0000000,113770.0000000,113770.0000000,152
SPFB.RTS-12.18,1,19/11/18,15:36,113770.0000000,113790.0000000,113700.0000000,113700.0000000,502
SPFB.RTS-12.18,1,19/11/18,15:37,113710.0000000,113730.0000000,113670.0000000,113710.0000000,408
SPFB.RTS-12.18,1,19/11/18,15:38,113700.0000000,113800.0000000,113700.0000000,113770.0000000,361
SPFB.RTS-12.18,1,19/11/18,15:39,113780.0000000,113820.0000000,113770.0000000,113800.0000000,232
SPFB.RTS-12.18,1,19/11/18,15:40,113800.0000000,113810.0000000,113780.0000000,113790.0000000,125
SPFB.RTS-12.18,1,19/11/18,15:41,113800.0000000,113890.0000000,113800.0000000,113880.0000000,631
SPFB.RTS-12.18,1,19/11/18,15:42,113880.0000000,113880.0000000,113820.0000000,113830.0000000,279
SPFB.RTS-12.18,1,19/11/18,15:43,113830.0000000,113870.0000000,113820.0000000,113820.0000000,79
SPFB.RTS-12.18,1,19/11/18,15:44,113820.0000000,113820.0000000,113780.0000000,113780.0000000,155
SPFB.RTS-12.18,1,19/11/18,15:45,113770.0000000,113830.0000000,113770.0000000,113820.0000000,189
SPFB.RTS-12.18,1,19/11/18,15:46,113830.0000000,113840.0000000,113740.0000000,113760.0000000,454
SPFB.RTS-12.18,1,19/11/18,15:47,113760.0000000,113770.0000000,113670.0000000,113720.0000000,991
SPFB.RTS-12.18,1,19/11/18,15:48,113730.0000000,113790.0000000,113730.0000000,113760.0000000,176
SPFB.RTS-12.18,1,19/11/18,15:49,113760.0000000,113760.0000000,113700.0000000,113720.0000000,173
SPFB.RTS-12.18,1,19/11/18,15:50,113730.0000000,113790.0000000,113730.0000000,113760.0000000,136
SPFB.RTS-12.18,1,19/11/18,15:51,113760.0000000,113780.0000000,113740.0000000,113750.0000000,116
SPFB.RTS-12.18,1,19/11/18,15:52,113740.0000000,113760.0000000,113700.0000000,113740.0000000,206
SPFB.RTS-12.18,1,19/11/18,15:53,113730.0000000,113790.0000000,113720.0000000,113790.0000000,199
SPFB.RTS-12.18,1,19/11/18,15:54,113780.0000000,113800.0000000,113750.0000000,113760.0000000,69
SPFB.RTS-12.18,1,19/11/18,15:55,113760.0000000,113810.0000000,113740.0000000,113800.0000000,300
SPFB.RTS-12.18,1,19/11/18,15:56,113790.0000000,113830.0000000,113780.0000000,113830.0000000,164
SPFB.RTS-12.18,1,19/11/18,15:57,113830.0000000,113840.0000000,113820.0000000,113830.0000000,193
SPFB.RTS-12.18,1,19/11/18,15:58,113830.0000000,113860.0000000,113810.0000000,113820.0000000,188
SPFB.RTS-12.18,1,19/11/18,15:59,113820.0000000,113830.0000000,113810.0000000,113810.0000000,54
SPFB.RTS-12.18,1,19/11/18,16:00,113810.0000000,113810.0000000,113750.0000000,113770.0000000,193
SPFB.RTS-12.18,1,19/11/18,16:01,113770.0000000,113810.0000000,113740.0000000,113800.0000000,239
SPFB.RTS-12.18,1,19/11/18,16:02,113790.0000000,113940.0000000,113790.0000000,113900.0000000,1525
SPFB.RTS-12.18,1,19/11/18,16:03,113900.0000000,113910.0000000,113850.0000000,113870.0000000,441
SPFB.RTS-12.18,1,19/11/18,16:04,113880.0000000,113880.0000000,113820.0000000,113830.0000000,141
SPFB.RTS-12.18,1,19/11/18,16:05,113830.0000000,113910.0000000,113830.0000000,113880.0000000,377
SPFB.RTS-12.18,1,19/11/18,16:06,113900.0000000,113910.0000000,113860.0000000,113860.0000000,132
SPFB.RTS-12.18,1,19/11/18,16:07,113860.0000000,113880.0000000,113830.0000000,113840.0000000,187
SPFB.RTS-12.18,1,19/11/18,16:08,113840.0000000,113850.0000000,113830.0000000,113840.0000000,120
SPFB.RTS-12.18,1,19/11/18,16:09,113840.0000000,113840.0000000,113810.0000000,113820.0000000,141
SPFB.RTS-12.18,1,19/11/18,16:10,113810.0000000,113840.0000000,113780.0000000,113810.0000000,243
SPFB.RTS-12.18,1,19/11/18,16:11,113810.0000000,113810.0000000,113770.0000000,113790.0000000,161
SPFB.RTS-12.18,1,19/11/18,16:12,113790.0000000,113800.0000000,113770.0000000,113780.0000000,208
SPFB.RTS-12.18,1,19/11/18,16:13,113790.0000000,113810.0000000,113780.0000000,113810.0000000,108
SPFB.RTS-12.18,1,19/11/18,16:14,113820.0000000,113880.0000000,113800.0000000,113880.0000000,258
SPFB.RTS-12.18,1,19/11/18,16:15,113880.0000000,113920.0000000,113870.0000000,113910.0000000,376
SPFB.RTS-12.18,1,19/11/18,16:16,113910.0000000,113940.0000000,113900.0000000,113940.0000000,320
SPFB.RTS-12.18,1,19/11/18,16:17,113940.0000000,114030.0000000,113920.0000000,113980.0000000,1814
SPFB.RTS-12.18,1,19/11/18,16:18,113970.0000000,113980.0000000,113950.0000000,113950.0000000,206
SPFB.RTS-12.18,1,19/11/18,16:19,113950.0000000,113960.0000000,113920.0000000,113930.0000000,189
SPFB.RTS-12.18,1,19/11/18,16:20,113940.0000000,113950.0000000,113930.0000000,113940.0000000,127
SPFB.RTS-12.18,1,19/11/18,16:21,113940.0000000,113980.0000000,113910.0000000,113970.0000000,285
SPFB.RTS-12.18,1,19/11/18,16:22,113970.0000000,114080.0000000,113970.0000000,114050.0000000,865
SPFB.RTS-12.18,1,19/11/18,16:23,114030.0000000,114060.0000000,113960.0000000,114000.0000000,376
SPFB.RTS-12.18,1,19/11/18,16:24,114000.0000000,114020.0000000,113970.0000000,113990.0000000,212
SPFB.RTS-12.18,1,19/11/18,16:25,113980.0000000,113990.0000000,113920.0000000,113930.0000000,380
SPFB.RTS-12.18,1,19/11/18,16:26,113920.0000000,113940.0000000,113840.0000000,113870.0000000,740
SPFB.RTS-12.18,1,19/11/18,16:27,113880.0000000,113880.0000000,113840.0000000,113860.0000000,199
SPFB.RTS-12.18,1,19/11/18,16:28,113870.0000000,113890.0000000,113810.0000000,113830.0000000,338
SPFB.RTS-12.18,1,19/11/18,16:29,113840.0000000,113870.0000000,113840.0000000,113850.0000000,191
SPFB.RTS-12.18,1,19/11/18,16:30,113860.0000000,113880.0000000,113850.0000000,113860.0000000,93
SPFB.RTS-12.18,1,19/11/18,16:31,113880.0000000,113880.0000000,113760.0000000,113780.0000000,925
SPFB.RTS-12.18,1,19/11/18,16:32,113780.0000000,113780.0000000,113740.0000000,113760.0000000,524
SPFB.RTS-12.18,1,19/11/18,16:33,113760.0000000,113800.0000000,113730.0000000,113780.0000000,320
SPFB.RTS-12.18,1,19/11/18,16:34,113780.0000000,113790.0000000,113760.0000000,113760.0000000,100
SPFB.RTS-12.18,1,19/11/18,16:35,113760.0000000,113790.0000000,113750.0000000,113760.0000000,96
SPFB.RTS-12.18,1,19/11/18,16:36,113770.0000000,113770.0000000,113690.0000000,113700.0000000,514
SPFB.RTS-12.18,1,19/11/18,16:37,113710.0000000,113770.0000000,113690.0000000,113740.0000000,414
SPFB.RTS-12.18,1,19/11/18,16:38,113740.0000000,113740.0000000,113700.0000000,113710.0000000,182
SPFB.RTS-12.18,1,19/11/18,16:39,113720.0000000,113740.0000000,113710.0000000,113720.0000000,151
